snapshot_date,player_name,team_name,competition,position,age,predicted_value_eur,form_multiplier,contract_modifier,form_score,goals_recent,assists_recent,matches_played_recent,dynamic_value_eur,value_delta_pct
2026-09-13,Alexandre Lacazette,Olympique Lyonnais,FL1,,33.18001368925393,4319025.5,1.0,0.82,0.0,0,0,0,3541601.0,-18.0
2026-09-13,Cristhian Stuani,Girona FC,PD,,37.804243668720055,4300308.5,1.0,0.65,0.0,0,0,0,2795201.0,-35.0
2026-09-13,Juanlu,Sevilla FC,PD,,20.9637234770705,4213378.5,1.0,1.0,0.0,0,0,0,4213378.0,-0.0
2026-09-13,Enrico Del Prato,Parma Calcio 1913,SA,,24.725530458590008,4191316.25,1.0,1.0,0.0,0,0,0,4191316.0,-0.0
2026-09-13,Ibrahima Niane,Angers SCO,FL1,,25.39356605065024,4149496.25,1.0,0.95,0.0,0,0,0,3942021.0,-5.0
2026-09-13,Aitor Paredes Casamichana,Athletic Club,PD,,24.257357973990416,4137081.0,0.91,1.0,0.2,1,0,5,3764744.0,-9.0
2026-09-13,Oladapo Afolayan,FC St. Pauli 1910,BL1,,26.466803559206024,4107353.0,1.0,0.95,0.0,0,0,0,3901985.0,-5.0
2026-09-13,Matúš Bero,VfL Bochum 1848,BL1,,28.903490759753595,4105563.25,1.0,0.95,0.0,0,0,0,3900285.0,-5.0
2026-09-13,Albert Guðmundsson,ACF Fiorentina,SA,,27.129363449692,4101912.0,0.91,0.95,0.2,1,0,4,3546103.0,-13.5
2026-09-13,Mathias Honsak,1. FC Heidenheim 1846,BL1,,27.61396303901437,4094451.0,1.0,0.95,0.0,0,0,0,3889728.0,-5.0
2026-09-13,Andrej Kramarić,TSG 1899 Hoffenheim,BL1,,33.11978097193703,4059102.25,1.0,0.82,0.0,0,0,0,3328464.0,-18.0
2026-09-13,Jeong Wooyeong,1. FC Union Berlin,BL1,,24.865160848733744,4050231.75,1.0,1.0,0.0,0,0,0,4050232.0,0.0
2026-09-13,Rasmus Kristensen,Eintracht Frankfurt,BL1,,27.05817932922656,4044607.75,1.0,0.95,0.0,0,0,0,3842377.0,-5.0
2026-09-13,Philipp Hofmann,VfL Bochum 1848,BL1,,31.34017796030116,4026143.0,1.0,0.82,0.0,0,0,0,3301437.0,-18.0
2026-09-13,Irvin Cardona,AS Saint-Étienne,FL1,,26.981519507186857,3999195.0,1.0,0.95,0.0,0,0,0,3799235.0,-5.0
2026-09-13,Jan Schöppner,1. FC Heidenheim 1846,BL1,,25.138945927446954,3964816.0,1.0,0.95,0.0,0,0,0,3766575.0,-5.0
2026-09-13,Joan Jordán,Deportivo Alavés,PD,,30.072553045859,3916058.0,1.0,0.82,0.0,0,0,0,3211168.0,-18.0
2026-09-13,Marko Arnautovic,FC Internazionale Milano,SA,,35.285420944558524,3896619.0,1.0,0.65,0.0,0,0,0,2532802.0,-35.0
2026-09-13,Felix Kalu Nmecha,Borussia Dortmund,BL1,,23.80835044490076,3886087.0,0.97,1.0,0.4,2,0,3,3769504.0,-3.0
2026-09-13,Mohamed Cho,OGC Nice,FL1,,20.53388090349076,3816102.0,1.0,1.0,0.0,0,0,0,3816102.0,0.0
2026-09-13,Pedro,SS Lazio,SA,,37.01300479123888,3809008.5,1.0,0.65,0.0,0,0,0,2475856.0,-35.0
2026-09-13,Dany Mota Carvalho,AC Monza,SA,,26.250513347022583,3790682.75,1.0,0.95,0.0,0,0,0,3601149.0,-5.0
2026-09-13,Matias Soule,AS Roma,SA,,21.297741273100616,3777046.0,1.01,1.0,0.5333,2,1,3,3814816.0,1.0
2026-09-13,Przemysław Frankowski,Racing Club de Lens,FL1,,29.305954825462013,3767631.25,0.95,0.95,0.3333,1,1,4,3400287.0,-9.8
2026-09-13,Gift Orban,TSG 1899 Hoffenheim,BL1,,22.04243668720055,3735210.75,1.0,1.0,0.0,0,0,0,3735211.0,0.0
2026-09-13,Ibrahim Sissoko,AS Saint-Étienne,FL1,,28.67898699520876,3718002.5,1.0,0.95,0.0,0,0,0,3532102.0,-5.0
2026-09-13,Abdoulaye Touré,Le Havre AC,FL1,,30.41478439425052,3707719.75,1.0,0.82,0.0,0,0,0,3040330.0,-18.0
2026-09-13,Andrej Ilic,1. FC Union Berlin,BL1,,24.32854209445585,3706853.75,1.0,1.0,0.0,0,0,0,3706854.0,0.0
2026-09-13,Ali El Abdi,OGC Nice,FL1,,30.61464750171116,3695815.75,1.0,0.82,0.0,0,0,0,3030569.0,-18.0
2026-09-13,Issa Soumaré,Le Havre AC,FL1,,23.80835044490076,3695755.75,1.0,1.0,0.0,0,0,0,3695756.0,0.0
2026-09-13,Elias Saad,FC St. Pauli 1910,BL1,,24.5968514715948,3562154.75,1.0,1.0,0.0,0,0,0,3562155.0,0.0
2026-09-13,Oumar Diakite,Stade de Reims,FL1,,20.61601642710472,3552330.25,1.0,1.0,0.0,0,0,0,3552330.0,-0.0
2026-09-13,Carlos Gómez,Stade Rennais FC 1901,FL1,,21.88637919233402,3402073.75,1.0,1.0,0.0,0,0,0,3402074.0,0.0
2026-09-13,Mamadou Sylla,Real Valladolid CF,PD,,30.368240930869263,3297484.75,1.0,0.82,0.0,0,0,0,2703937.0,-18.0
2026-09-13,Jubal Júnior,AJ Auxerre,FL1,,30.924024640657084,3294530.0,1.0,0.82,0.0,0,0,0,2701515.0,-18.0
2026-09-13,Álvaro García,Rayo Vallecano de Madrid,PD,,31.761806981519506,3292585.75,0.95,0.82,0.3333,1,1,5,2564924.0,-22.1
2026-09-13,Matteo Darmian,FC Internazionale Milano,SA,,34.66392881587954,3268168.5,1.0,0.65,0.0,0,0,0,2124310.0,-35.0
2026-09-13,Haris Tabaković,TSG 1899 Hoffenheim,BL1,,30.11635865845312,3246937.75,1.0,0.82,0.0,0,0,0,2662489.0,-18.0
2026-09-13,Adrian Beck,1. FC Heidenheim 1846,BL1,,27.145790554414784,3242079.75,1.0,0.95,0.0,0,0,0,3079976.0,-5.0
2026-09-13,Álex Muñoz,UD Las Palmas,PD,,30.00684462696783,3222911.5,1.0,0.82,0.0,0,0,0,2642787.0,-18.0
2026-09-13,Yaser Asprilla,Girona FC,PD,,20.700889801505816,3028421.75,1.0,1.0,0.0,0,0,0,3028422.0,0.0
2026-09-13,André Ayew,Le Havre AC,FL1,,34.62286105407255,3022671.25,1.0,0.65,0.0,0,0,0,1964736.0,-35.0
2026-09-13,Steven Skrzybski,Holstein Kiel,BL1,,31.7015742642026,3018799.5,1.0,0.82,0.0,0,0,0,2475416.0,-18.0
2026-09-13,Dani Parejo,Villarreal CF,PD,,35.29363449691992,2899648.0,1.0,0.65,0.0,0,0,0,1884771.0,-35.0
2026-09-13,Kike García,Deportivo Alavés,PD,,34.68309377138946,2843870.25,1.0,0.65,0.0,0,0,0,1848516.0,-35.0
2026-09-13,Ahmadou Bamba Dieng,Angers SCO,FL1,,24.358658453114305,2750391.75,1.0,1.0,0.0,0,0,0,2750392.0,0.0
2026-09-13,Kenny Lala,Stade Brestois 29,FL1,,32.82956878850103,2748768.75,1.0,0.82,0.0,0,0,0,2253990.0,-18.0
2026-09-13,Willi Orban,RB Leipzig,BL1,,31.742642026009584,2743190.75,1.0,0.82,0.0,0,0,0,2249416.0,-18.0
2026-09-13,Orri Oskarsson,Real Sociedad de Fútbol,PD,,19.923340177960306,2617992.75,0.91,1.0,0.2,1,0,5,2382373.0,-9.0
2026-09-13,Joshua King,Toulouse FC,FL1,,32.544832306639286,2601868.75,0.97,0.82,0.4,2,0,4,2069526.0,-20.5
2026-09-13,Duván Zapata,Torino FC,SA,,33.33607118412046,2482891.0,1.0,0.82,0.0,0,0,0,2035971.0,-18.0
2026-09-13,Arouna Sangante,Le Havre AC,FL1,,22.305270362765228,2438104.25,1.0,1.0,0.0,0,0,0,2438104.0,-0.0
2026-09-13,Santiago Giménez,AC Milan,SA,,23.28815879534565,2391526.25,1.0,1.0,0.0,0,0,0,2391526.0,-0.0
2026-09-13,Jamie Vardy,Leicester City FC,PL,,37.55509924709104,2349756.5,1.0,0.65,0.0,0,0,0,1527342.0,-35.0
2026-09-13,Leandro Cabrera,RCD Espanyol de Barcelona,PD,,33.125256673511295,2273735.75,1.0,0.82,0.0,0,0,0,1864463.0,-18.0
2026-09-13,Adam Marušić,SS Lazio,SA,,31.789185489390828,2133137.25,1.0,0.82,0.0,0,0,0,1749173.0,-18.0
2026-09-13,Sepe Elye Wahi,Olympique de Marseille,FL1,,21.579739904175224,1825420.0,0.91,1.0,0.2,1,0,3,1661132.0,-9.0
2026-09-13,Vítor Roque,Real Betis Balompié,PD,,19.42231348391513,1744017.0,1.0,1.0,0.0,0,0,0,1744017.0,0.0
2026-09-13,Dani Rodríguez,RCD Mallorca,PD,,36.1533196440794,1355529.25,1.0,0.65,0.0,0,0,0,881094.0,-35.0
2026-09-13,Milan Đurić,Parma Calcio 1913,SA,,34.195756331279945,704353.6875,1.0,0.65,0.0,0,0,0,457830.0,-35.0
2026-09-14,Kylian Mbappé,Real Madrid CF,PD,,25.61533196440794,124040408.0,1.15,0.95,1.0,6,1,5,135514146.0,9.3
2026-09-14,Erling Haaland,Manchester City FC,PL,,24.030116358658454,120039632.0,1.09,1.0,0.8,4,0,4,130843199.0,9.0
2026-09-14,Florian Wirtz,Bayer 04 Leverkusen,BL1,,21.24845995893224,119180016.0,1.0,1.0,0.0,0,0,0,119180016.0,0.0
2026-09-14,Ousmane Dembélé,Paris Saint-Germain FC,FL1,,27.21423682409309,114443256.0,1.0,0.95,0.0,0,0,0,108721093.0,-5.0
2026-09-14,Vinicius Junior,Real Madrid CF,PD,,24.05475701574264,107915656.0,1.03,1.0,0.6,1,3,5,111153126.0,3.0
2026-09-14,Declan Rice,Arsenal FC,PL,,25.54688569472964,102920032.0,1.0,0.95,0.0,0,0,0,97774030.0,-5.0
2026-09-14,Bukayo Saka,Arsenal FC,PL,,22.90485968514716,100040088.0,1.03,1.0,0.6,3,0,4,103041291.0,3.0
2026-09-14,Raphinha,FC Barcelona,PD,,27.630390143737166,92569968.0,1.15,0.95,1.0,6,2,5,101132690.0,9.2
2026-09-14,Jude Bellingham,Real Madrid CF,PD,,21.09240246406571,90665816.0,1.11,1.0,0.8667,3,2,5,100639056.0,11.0
2026-09-14,Dominik Szoboszlai,Liverpool FC,PL,,23.76728268309377,89493208.0,0.91,1.0,0.2,1,0,4,81438819.0,-9.0
2026-09-14,Luis Díaz,Liverpool FC,PL,,27.548254620123203,88083736.0,0.91,0.95,0.2,1,0,3,76148390.0,-13.5
2026-09-14,Xavi Simons,RB Leipzig,BL1,,21.281314168377826,87278152.0,1.0,1.0,0.0,0,0,0,87278152.0,0.0
2026-09-14,Bryan Mbeumo,Brentford FC,PL,,24.985626283367555,86841600.0,0.97,1.0,0.4,2,0,4,84236352.0,-3.0
2026-09-14,Michael Olise,FC Bayern München,BL1,,22.63655030800821,86521680.0,0.91,1.0,0.2,1,0,3,78734729.0,-9.0
2026-09-14,Jonathan David,Lille OSC,FL1,,24.54757015742642,85452208.0,0.91,1.0,0.2,1,0,2,77761509.0,-9.0
2026-09-14,Nicolas Jackson,Chelsea FC,PL,,23.11567419575633,85393064.0,1.0,1.0,0.0,0,0,0,85393064.0,0.0
2026-09-14,Cody Gakpo,Liverpool FC,PL,,25.23750855578371,85159496.0,1.03,0.95,0.6,1,3,4,83328567.0,-2.1
2026-09-14,Phil Foden,Manchester City FC,PL,,24.177960301163587,83639888.0,1.0,1.0,0.0,0,0,0,83639888.0,0.0
2026-09-14,Enzo Fernández,Chelsea FC,PL,,23.537303216974674,83538968.0,1.0,1.0,0.0,0,0,0,83538968.0,0.0
2026-09-14,Federico Valverde,Real Madrid CF,PD,,26.028747433264886,83363720.0,1.0,0.95,0.0,0,0,0,79195534.0,-5.0
2026-09-14,Bradley Barcola,Paris Saint-Germain FC,FL1,,21.913757700205338,82975072.0,1.0,1.0,0.0,0,0,0,82975072.0,0.0
2026-09-14,Lamine Yamal,FC Barcelona,PD,,17.05407255304586,79266632.0,1.15,1.0,1.0,6,0,5,91156627.0,15.0
2026-09-14,Omar Marmoush,Eintracht Frankfurt,BL1,,25.481177275838466,78947208.0,1.0,0.95,0.0,0,0,0,74999848.0,-5.0
2026-09-14,Liam Delap,Ipswich Town FC,PL,,21.47843942505133,77898368.0,0.91,1.0,0.2,1,0,3,70887515.0,-9.0
2026-09-14,Pedri,FC Barcelona,PD,,21.683778234086244,76792840.0,0.95,1.0,0.3333,1,1,5,72953198.0,-5.0
2026-09-14,Jamal Musiala,FC Bayern München,BL1,,21.429158110882955,76388768.0,1.0,1.0,0.0,0,0,0,76388768.0,0.0
2026-09-14,Pedro Neto,Chelsea FC,PL,,24.39698836413416,74498632.0,0.91,1.0,0.2,1,0,4,67793755.0,-9.0
2026-09-14,Matheus Cunha,Wolverhampton Wanderers FC,PL,,25.182751540041068,74328448.0,1.0,0.95,0.0,0,0,0,70612026.0,-5.0
2026-09-14,Cole Palmer,Chelsea FC,PL,,22.23956194387405,74268504.0,1.05,1.0,0.6667,2,2,4,77981929.0,5.0
2026-09-14,Dejan Kulusevski,Tottenham Hotspur FC,PL,,24.268309377138944,71574152.0,1.0,1.0,0.0,0,0,0,71574152.0,0.0
2026-09-14,Eberechi Eze,Crystal Palace FC,PL,,26.091718001368925,71436952.0,1.0,0.95,0.0,0,0,0,67865104.0,-5.0
2026-09-14,Dani Olmo,FC Barcelona,PD,,26.236824093086927,70578968.0,1.0,0.95,0.0,0,0,0,67050020.0,-5.0
2026-09-14,Noni Madueke,Chelsea FC,PL,,22.39561943874059,70232368.0,1.0,1.0,0.0,0,0,0,70232368.0,0.0
2026-09-14,Amad Diallo,Manchester United FC,PL,,22.05886379192334,68797144.0,1.0,1.0,0.0,0,0,0,68797144.0,0.0
2026-09-14,Achraf Hakimi,Paris Saint-Germain FC,FL1,,25.741273100616016,68712432.0,1.0,0.95,0.0,0,0,0,65276810.0,-5.0
2026-09-14,Anthony Elanga,Nottingham Forest FC,PL,,22.26420260095825,67697480.0,0.97,1.0,0.4,2,0,3,65666556.0,-3.0
2026-09-14,Christian Pulisic,AC Milan,SA,,25.869952087611225,67456712.0,1.0,0.95,0.0,0,0,0,64083876.0,-5.0
2026-09-14,Álex Baena,Villarreal CF,PD,,23.033538672142367,66990892.0,1.07,1.0,0.7333,3,1,5,71680254.0,7.0
2026-09-14,Mohammed Kudus,West Ham United FC,PL,,23.99726214921287,66463860.0,1.0,1.0,0.0,0,0,0,66463860.0,0.0
2026-09-14,Kang-in Lee,Paris Saint-Germain FC,FL1,,23.44695414099932,66337464.0,0.95,1.0,0.3333,1,1,5,63020591.0,-5.0
2026-09-14,Marcus Rashford,Aston Villa FC,PL,,26.751540041067763,66229748.0,1.0,0.95,0.0,0,0,0,62918261.0,-5.0
2026-09-14,Bruno Guimarães,Newcastle United FC,PL,,26.70773442847365,66094216.0,0.91,0.95,0.2,1,0,3,57138450.0,-13.5
2026-09-14,Alexander Sørloth,Club Atlético de Madrid,PD,,28.657084188911703,66040408.0,1.0,0.95,0.0,0,0,0,62738388.0,-5.0
2026-09-14,James Maddison,Tottenham Hotspur FC,PL,,27.68788501026694,64216564.0,1.0,0.95,0.0,0,0,0,61005736.0,-5.0
2026-09-14,Andrey Santos,RC Strasbourg Alsace,FL1,,20.246406570841888,64151316.0,1.0,1.0,0.0,0,0,0,64151316.0,0.0
2026-09-14,João Pedro,Brighton & Hove Albion FC,PL,,22.847364818617383,63838108.0,1.09,1.0,0.8,3,3,4,69583538.0,9.0
2026-09-14,Darwin Núñez,Liverpool FC,PL,,25.10609171800137,63526432.0,1.0,0.95,0.0,0,0,0,60350110.0,-5.0
2026-09-14,Anthony Gordon,Newcastle United FC,PL,,23.43326488706365,62916756.0,1.0,1.0,0.0,0,0,0,62916756.0,0.0
2026-09-14,Harry Kane,FC Bayern München,BL1,,31.01163586584531,62613520.0,0.91,0.82,0.2,1,0,3,46722209.0,-25.4
2026-09-14,Sandro Tonali,Newcastle United FC,PL,,24.23271731690623,62563976.0,1.0,1.0,0.0,0,0,0,62563976.0,0.0
2026-09-14,Alexis Mac Allister,Liverpool FC,PL,,25.60438056125941,61968148.0,1.0,0.95,0.0,0,0,0,58869741.0,-5.0
2026-09-14,Alexander Isak,Newcastle United FC,PL,,24.862422997946613,61705132.0,1.03,1.0,0.6,3,0,4,63556286.0,3.0
2026-09-14,Morgan Rogers,Aston Villa FC,PL,,22.01779603011636,59788984.0,1.07,1.0,0.7333,3,1,4,63974213.0,7.0
2026-09-14,Kaoru Mitoma,Brighton & Hove Albion FC,PL,,27.200547570157426,59384156.0,1.0,0.95,0.0,0,0,0,56414948.0,-5.0
2026-09-14,Dominic Solanke,Tottenham Hotspur FC,PL,,26.88021902806297,59148692.0,1.0,0.95,0.0,0,0,0,56191257.0,-5.0
2026-09-14,Rafael Leão,AC Milan,SA,,25.144421629021217,58969584.0,1.0,0.95,0.0,0,0,0,56021105.0,-5.0
2026-09-14,Diogo Jota,Liverpool FC,PL,,27.65776865160849,58790236.0,1.0,0.95,0.0,0,0,0,55850724.0,-5.0
2026-09-14,Yoane Wissa,Brentford FC,PL,,27.90965092402464,58614000.0,0.95,0.95,0.3333,1,1,3,52899135.0,-9.8
2026-09-14,Leandro Trossard,Arsenal FC,PL,,29.659137577002053,58096884.0,1.0,0.95,0.0,0,0,0,55192040.0,-5.0
2026-09-14,Nick Woltemade,VfB Stuttgart,BL1,,22.46132785763176,58082592.0,1.0,1.0,0.0,0,0,0,58082592.0,0.0
2026-09-14,Antoine Semenyo,AFC Bournemouth,PL,,24.566735112936342,57861224.0,1.0,1.0,0.0,0,0,0,57861224.0,0.0
2026-09-14,Rodrygo,Real Madrid CF,PD,,23.55920602327173,56463224.0,1.0,1.0,0.0,0,0,0,56463224.0,0.0
2026-09-14,Bruno Fernandes,Manchester United FC,PL,,29.897330595482547,56254684.0,1.07,0.95,0.7333,3,1,4,57182886.0,1.6
2026-09-14,Rayan Cherki,Olympique Lyonnais,FL1,,20.95824777549624,56229044.0,1.05,1.0,0.6667,2,2,4,59040496.0,5.0
2026-09-14,Gonçalo Ramos,Paris Saint-Germain FC,FL1,,23.11567419575633,56096108.0,0.91,1.0,0.2,1,0,4,51047458.0,-9.0
2026-09-14,Mikel Merino,Arsenal FC,PL,,28.109514031485283,54806364.0,1.0,0.95,0.0,0,0,0,52066046.0,-5.0
2026-09-14,Loïs Openda,RB Leipzig,BL1,,24.45722108145106,54588632.0,0.95,1.0,0.3333,1,1,4,51859200.0,-5.0
2026-09-14,Lautaro Martínez,FC Internazionale Milano,SA,,26.94318959616701,53912332.0,0.97,0.95,0.4,2,0,3,49680214.0,-7.8
2026-09-14,Fermín López,FC Barcelona,PD,,21.22655715263518,52869776.0,1.15,1.0,1.0,4,2,5,60800242.0,15.0
2026-09-14,Morgan Gibbs-White,Nottingham Forest FC,PL,,24.511978097193705,52853744.0,0.99,1.0,0.4667,1,2,4,52325207.0,-1.0
2026-09-14,Dušan Vlahović,Juventus FC,SA,,24.50924024640657,52533536.0,1.0,1.0,0.0,0,0,0,52533536.0,0.0
2026-09-14,Brennan Johnson,Tottenham Hotspur FC,PL,,23.19233401779603,52377656.0,1.0,1.0,0.0,0,0,0,52377656.0,0.0
2026-09-14,Justin Kluivert,AFC Bournemouth,PL,,25.24298425735797,52331320.0,0.91,0.95,0.2,1,0,4,45240426.0,-13.6
2026-09-14,Conor Gallagher,Club Atlético de Madrid,PD,,24.484599589322382,52011500.0,1.0,1.0,0.0,0,0,0,52011500.0,0.0
2026-09-14,Leroy Sané,FC Bayern München,BL1,,28.555783709787818,51825924.0,1.0,0.95,0.0,0,0,0,49234628.0,-5.0
2026-09-14,Jacob Murphy,Newcastle United FC,PL,,29.43463381245722,51423296.0,1.0,0.95,0.0,0,0,0,48852131.0,-5.0
2026-09-14,Omar Marmoush,Manchester City FC,PL,,25.481177275838466,50945324.0,1.0,0.95,0.0,0,0,0,48398058.0,-5.0
2026-09-14,Tijjani Reijnders,AC Milan,SA,,26.00958247775496,50386472.0,1.0,0.95,0.0,0,0,0,47867148.0,-5.0
2026-09-14,Evann Guessand,OGC Nice,FL1,,23.08555783709788,50236484.0,1.0,1.0,0.0,0,0,0,50236484.0,0.0
2026-09-14,Joshua Zirkzee,Manchester United FC,PL,,23.195071868583163,50069180.0,1.0,1.0,0.0,0,0,0,50069180.0,0.0
2026-09-14,Patrik Schick,Bayer 04 Leverkusen,BL1,,28.52019164955509,49827576.0,1.03,0.95,0.6,3,1,3,48756283.0,-2.2
2026-09-14,Bernardo Silva,Manchester City FC,PL,,29.976728268309376,49424260.0,1.0,0.95,0.0,0,0,0,46953047.0,-5.0
2026-09-14,Harvey Barnes,Newcastle United FC,PL,,26.64476386036961,48698580.0,0.91,0.95,0.2,1,0,3,42099922.0,-13.6
2026-09-14,Ritsu Doan,SC Freiburg,BL1,,26.127310061601644,48569084.0,1.0,0.95,0.0,0,0,0,46140630.0,-5.0
2026-09-14,Ismaïla Sarr,Crystal Palace FC,PL,,26.431211498973305,48392100.0,1.0,0.95,0.0,0,0,0,45972495.0,-5.0
2026-09-14,Ollie Watkins,Aston Villa FC,PL,,28.588637919233403,48138200.0,1.0,0.95,0.0,0,0,0,45731290.0,-5.0
2026-09-14,Karim Adeyemi,Borussia Dortmund,BL1,,22.535249828884325,47675208.0,1.01,1.0,0.5333,2,1,5,48151960.0,1.0
2026-09-14,Evanilson,AFC Bournemouth,PL,,24.82135523613963,47555056.0,1.0,1.0,0.0,0,0,0,47555056.0,0.0
2026-09-14,Alejandro Garnacho,Manchester United FC,PL,,20.08487337440109,46696584.0,1.0,1.0,0.0,0,0,0,46696584.0,0.0
2026-09-14,Dango Ouattara,AFC Bournemouth,PL,,22.469541409993155,46576768.0,1.0,1.0,0.0,0,0,0,46576768.0,0.0
2026-09-14,Nicolò Barella,FC Internazionale Milano,SA,,27.479808350444905,46554652.0,1.0,0.95,0.0,0,0,0,44226919.0,-5.0
2026-09-14,Jørgen Strand Larsen,Wolverhampton Wanderers FC,PL,,24.484599589322382,45821000.0,0.91,1.0,0.2,1,0,4,41697110.0,-9.0
2026-09-14,Fabián Ruiz,Paris Saint-Germain FC,FL1,,28.32854209445585,45476040.0,1.0,0.95,0.0,0,0,0,43202238.0,-5.0
2026-09-14,Maximilian Beier,Borussia Dortmund,BL1,,21.790554414784395,45248920.0,1.0,1.0,0.0,0,0,0,45248920.0,0.0
2026-09-14,Kai Havertz,Arsenal FC,PL,,25.14168377823409,45072340.0,0.97,0.95,0.4,2,0,4,41534161.0,-7.9
2026-09-14,Mateo Retegui,Atalanta BC,SA,,25.259411362080765,44505872.0,1.0,0.95,0.0,0,0,0,42280578.0,-5.0
2026-09-14,Nikola Milenković,Nottingham Forest FC,PL,,26.80355920602328,44461920.0,1.0,0.95,0.0,0,0,0,42238824.0,-5.0
2026-09-14,Georginio Rutter,Brighton & Hove Albion FC,PL,,22.28336755646817,44132580.0,1.0,1.0,0.0,0,0,0,44132580.0,0.0
2026-09-14,Ademola Lookman,Atalanta BC,SA,,26.781656399726216,43972012.0,0.91,0.95,0.2,1,0,5,38013804.0,-13.6
2026-09-14,Khvicha Kvaratskhelia,SSC Napoli,SA,,23.46611909650924,43762836.0,1.0,1.0,0.0,0,0,0,43762836.0,0.0
2026-09-14,Kevin Schade,Brentford FC,PL,,22.6776180698152,43594464.0,1.03,1.0,0.6,3,0,4,44902298.0,3.0
2026-09-14,Jarrod Bowen,West Ham United FC,PL,,28.583162217659137,43388328.0,1.0,0.95,0.0,0,0,0,41218912.0,-5.0
2026-09-14,Lucas Paquetá,West Ham United FC,PL,,26.92950034223135,43105232.0,1.0,0.95,0.0,0,0,0,40949970.0,-5.0
2026-09-14,Richarlison,Tottenham Hotspur FC,PL,,27.227926078028748,42486108.0,1.0,0.95,0.0,0,0,0,40361803.0,-5.0
2026-09-14,Thierno Barry,Villarreal CF,PD,,24.553045859000683,42196748.0,0.91,1.0,0.2,1,0,4,38399041.0,-9.0
2026-09-14,Adrien Rabiot,Olympique de Marseille,FL1,,29.3305954825462,41813064.0,0.99,0.95,0.4667,1,2,4,39325187.0,-5.9
2026-09-14,Dan Ndoye,Bologna FC 1909,SA,,23.76728268309377,41620588.0,0.91,1.0,0.2,1,0,4,37874735.0,-9.0
2026-09-14,Jean-Philippe Mateta,Crystal Palace FC,PL,,27.09377138945928,41611700.0,1.0,0.95,0.0,0,0,0,39531115.0,-5.0
2026-09-14,Julian Brandt,Borussia Dortmund,BL1,,28.249144421629023,41554752.0,1.0,0.95,0.0,0,0,0,39477014.0,-5.0
2026-09-14,Marcus Tavernier,AFC Bournemouth,PL,,25.363449691991782,41240808.0,1.03,0.95,0.6,3,0,4,40354131.0,-2.1
2026-09-14,Randal Kolo Muani,Juventus FC,SA,,25.65639972621492,41211872.0,1.0,0.95,0.0,0,0,0,39151278.0,-5.0
2026-09-14,Jeremie Frimpong,Bayer 04 Leverkusen,BL1,,23.64134154688569,41198668.0,1.0,1.0,0.0,0,0,0,41198668.0,0.0
2026-09-14,Amadou Onana,Aston Villa FC,PL,,22.9596167008898,41137576.0,1.0,1.0,0.0,0,0,0,41137576.0,0.0
2026-09-14,Davide Frattesi,FC Internazionale Milano,SA,,24.85968514715948,40611108.0,1.03,1.0,0.6,3,0,4,41829441.0,3.0
2026-09-14,Mason Greenwood,Olympique de Marseille,FL1,,22.833675564681723,40604680.0,1.0,1.0,0.0,0,0,0,40604680.0,0.0
2026-09-14,Serge Gnabry,FC Bayern München,BL1,,29.05133470225873,40407360.0,1.0,0.95,0.0,0,0,0,38386992.0,-5.0
2026-09-14,Fábio Silva,UD Las Palmas,PD,,22.036960985626283,39928072.0,0.97,1.0,0.4,2,0,3,38730230.0,-3.0
2026-09-14,Federico Dimarco,FC Internazionale Milano,SA,,26.72416153319644,39403404.0,1.0,0.95,0.0,0,0,0,37433234.0,-5.0
2026-09-14,Amine Gouiri,Olympique de Marseille,FL1,,24.45722108145106,39279216.0,1.09,1.0,0.8,4,0,4,42814345.0,9.0
2026-09-14,Iliman Ndiaye,Everton FC,PL,,24.40520191649555,38878432.0,1.0,1.0,0.0,0,0,0,38878432.0,0.0
2026-09-14,Dilane Bakwa,RC Strasbourg Alsace,FL1,,21.932922655715263,38836116.0,0.95,1.0,0.3333,1,1,3,36894310.0,-5.0
2026-09-14,Nikola Krstović,US Lecce,SA,,24.32306639288159,38366168.0,0.91,1.0,0.2,1,0,4,34913213.0,-9.0
2026-09-14,Khvicha Kvaratskhelia,Paris Saint-Germain FC,FL1,,23.46611909650924,38118532.0,1.0,1.0,0.0,0,0,0,38118532.0,0.0
2026-09-14,Callum Hudson-Odoi,Nottingham Forest FC,PL,,23.731690622861056,38004988.0,1.0,1.0,0.0,0,0,0,38004988.0,0.0
2026-09-14,Kingsley Coman,FC Bayern München,BL1,,28.13415468856948,38000856.0,1.0,0.95,0.0,0,0,0,36100813.0,-5.0
2026-09-14,Denzel Dumfries,FC Internazionale Milano,SA,,28.28747433264887,37335792.0,1.0,0.95,0.0,0,0,0,35469002.0,-5.0
2026-09-14,Jonathan Burkardt,1. FSV Mainz 05,BL1,,24.057494866529773,36718692.0,1.01,1.0,0.5333,2,1,3,37085879.0,1.0
2026-09-14,Arnaud Kalimuendo,Stade Rennais FC 1901,FL1,,22.529774127310063,36581888.0,1.0,1.0,0.0,0,0,0,36581888.0,0.0
2026-09-14,Jonathan Tah,Bayer 04 Leverkusen,BL1,,28.470910335386723,36350624.0,1.0,0.95,0.0,0,0,0,34533093.0,-5.0
2026-09-14,Rasmus Højlund,Manchester United FC,PL,,21.489390828199863,36232740.0,0.97,1.0,0.4,2,0,4,35145758.0,-3.0
